"","Value","Groups","Rank","Taxa"
"97",0,"Summer",47,"g__Chordomyces padj = 1.4356e-09"
"98",315,"Fall",47,"g__Chordomyces padj = 1.4356e-09"
"99",159,"Fall",47,"g__Chordomyces padj = 1.4356e-09"
"100",0,"Spring",47,"g__Chordomyces padj = 1.4356e-09"
"101",0,"Winter",47,"g__Chordomyces padj = 1.4356e-09"
"102",76533,"Fall",47,"g__Chordomyces padj = 1.4356e-09"
"103",0,"Fall",47,"g__Chordomyces padj = 1.4356e-09"
"104",54879,"Spring",47,"g__Chordomyces padj = 1.4356e-09"
"105",0,"Fall",47,"g__Chordomyces padj = 1.4356e-09"
"106",0,"Winter",47,"g__Chordomyces padj = 1.4356e-09"
"107",0,"Fall",47,"g__Chordomyces padj = 1.4356e-09"
"108",0,"Winter",47,"g__Chordomyces padj = 1.4356e-09"
"109",0,"Fall",47,"g__Chordomyces padj = 1.4356e-09"
"110",0,"Winter",47,"g__Chordomyces padj = 1.4356e-09"
"111",0,"Fall",47,"g__Chordomyces padj = 1.4356e-09"
"112",0,"Spring",47,"g__Chordomyces padj = 1.4356e-09"
"113",0,"Winter",47,"g__Chordomyces padj = 1.4356e-09"
"114",0,"Fall",47,"g__Chordomyces padj = 1.4356e-09"
"115",0,"Spring",47,"g__Chordomyces padj = 1.4356e-09"
"116",0,"Winter",47,"g__Chordomyces padj = 1.4356e-09"
"117",0,"Fall",47,"g__Chordomyces padj = 1.4356e-09"
"118",0,"Spring",47,"g__Chordomyces padj = 1.4356e-09"
"119",0,"Spring",47,"g__Chordomyces padj = 1.4356e-09"
"120",1308,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"121",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"122",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"123",0,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"124",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"125",0,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"126",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"127",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"128",0,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"129",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"130",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"131",13,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"132",180,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"133",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"134",99,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"135",0,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"136",0,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"137",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"138",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"139",335,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"140",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"141",0,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"142",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"143",0,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"144",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"145",0,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"146",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"147",15,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"148",0,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"149",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"150",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"151",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"152",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"153",0,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"154",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"155",456,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"156",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"157",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"158",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"159",0,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"160",0,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"161",80,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"162",0,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"163",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"164",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"165",164,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"166",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"167",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"168",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"169",0,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"170",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"171",52,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"172",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"173",0,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"174",49,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"175",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"176",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"177",409,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"178",75085,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"179",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"180",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"181",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"182",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"183",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"184",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"185",130,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"186",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"187",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"188",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"189",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"190",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"191",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"192",314,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"193",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"194",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"195",20,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"196",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"197",421,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"198",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"199",183,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"200",180,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"201",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"202",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"203",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"204",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"205",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"206",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"207",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"208",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"209",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"210",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"211",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"212",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"213",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"214",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"215",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"216",0,"Summer",39,"g__Sarocladium padj = 4.3594e-06"
"217",24,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"218",5383,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"219",0,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"220",34,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"221",700,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"222",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"223",6773,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"224",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"225",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"226",88,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"227",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"228",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"229",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"230",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"231",22,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"232",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"233",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"234",11028,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"235",0,"Winter",39,"g__Sarocladium padj = 4.3594e-06"
"236",0,"Fall",39,"g__Sarocladium padj = 4.3594e-06"
"237",45,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"238",151,"Spring",39,"g__Sarocladium padj = 4.3594e-06"
"239",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"240",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"241",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"242",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"243",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"244",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"245",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"246",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"247",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"248",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"249",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"250",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"251",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"252",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"253",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"254",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"255",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"256",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"257",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"258",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"259",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"260",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"261",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"262",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"263",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"264",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"265",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"266",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"267",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"268",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"269",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"270",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"271",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"272",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"273",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"274",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"275",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"276",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"277",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"278",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"279",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"280",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"281",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"282",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"283",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"284",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"285",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"286",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"287",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"288",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"289",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"290",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"291",44,"Winter",7,"g__Stachybotrys padj = 0.042458"
"292",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"293",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"294",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"295",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"296",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"297",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"298",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"299",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"300",47,"Summer",7,"g__Stachybotrys padj = 0.042458"
"301",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"302",258,"Summer",7,"g__Stachybotrys padj = 0.042458"
"303",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"304",107,"Summer",7,"g__Stachybotrys padj = 0.042458"
"305",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"306",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"307",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"308",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"309",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"310",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"311",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"312",474,"Summer",7,"g__Stachybotrys padj = 0.042458"
"313",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"314",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"315",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"316",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"317",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"318",230,"Summer",7,"g__Stachybotrys padj = 0.042458"
"319",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"320",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"321",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"322",484,"Summer",7,"g__Stachybotrys padj = 0.042458"
"323",54,"Summer",7,"g__Stachybotrys padj = 0.042458"
"324",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"325",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"326",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"327",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"328",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"329",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"330",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"331",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"332",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"333",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"334",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"335",0,"Summer",7,"g__Stachybotrys padj = 0.042458"
"336",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"337",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"338",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"339",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"340",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"341",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"342",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"343",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"344",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"345",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"346",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"347",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"348",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"349",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"350",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"351",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"352",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"353",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"354",0,"Winter",7,"g__Stachybotrys padj = 0.042458"
"355",0,"Fall",7,"g__Stachybotrys padj = 0.042458"
"356",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"357",0,"Spring",7,"g__Stachybotrys padj = 0.042458"
"358",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"359",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"360",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"361",264,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"362",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"363",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"364",0,"Winter",32,"g__Lecanicillium padj = 2.5929e-06"
"365",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"366",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"367",0,"Winter",32,"g__Lecanicillium padj = 2.5929e-06"
"368",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"369",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"370",0,"Winter",32,"g__Lecanicillium padj = 2.5929e-06"
"371",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"372",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"373",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"374",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"375",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"376",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"377",0,"Winter",32,"g__Lecanicillium padj = 2.5929e-06"
"378",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"379",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"380",130,"Winter",32,"g__Lecanicillium padj = 2.5929e-06"
"381",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"382",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"383",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"384",6,"Winter",32,"g__Lecanicillium padj = 2.5929e-06"
"385",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"386",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"387",0,"Winter",32,"g__Lecanicillium padj = 2.5929e-06"
"388",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"389",0,"Winter",32,"g__Lecanicillium padj = 2.5929e-06"
"390",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"391",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"392",0,"Winter",32,"g__Lecanicillium padj = 2.5929e-06"
"393",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"394",0,"Winter",32,"g__Lecanicillium padj = 2.5929e-06"
"395",0,"Winter",32,"g__Lecanicillium padj = 2.5929e-06"
"396",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"397",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"398",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"399",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"400",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"401",0,"Winter",32,"g__Lecanicillium padj = 2.5929e-06"
"402",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"403",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"404",0,"Winter",32,"g__Lecanicillium padj = 2.5929e-06"
"405",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"406",0,"Fall",32,"g__Lecanicillium padj = 2.5929e-06"
"407",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"408",0,"Winter",32,"g__Lecanicillium padj = 2.5929e-06"
"409",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"410",0,"Winter",32,"g__Lecanicillium padj = 2.5929e-06"
"411",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"412",0,"Spring",32,"g__Lecanicillium padj = 2.5929e-06"
"413",0,"Summer",32,"g__Lecanicillium padj = 2.5929e-06"
"414",0,"Summer",32,"g__Lecanicillium padj = 2.5929e-06"
"415",0,"Summer",32,"g__Lecanicillium padj = 2.5929e-06"
