"","Value","Groups","Rank","Taxa"
"119",0,"Post-Pasteurization ",91,"g__Phaeoisaria padj = 0.0052358"
"120",271,"Filling",5,"g__Trichoderma padj = 0.00088024"
"121",277,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"122",0,"Filling",5,"g__Trichoderma padj = 0.00088024"
"123",31,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"124",4307,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"125",5473,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"126",5627,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"127",847,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"128",243,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"129",3796,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"130",23,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"131",4378,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"132",175,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"133",39,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"134",0,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"135",165,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"136",48,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"137",15730,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"138",2525,"Raw",5,"g__Trichoderma padj = 0.00088024"
"139",2768,"Raw",5,"g__Trichoderma padj = 0.00088024"
"140",165,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"141",10,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"142",48,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"143",12789,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"144",162,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"145",0,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"146",0,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"147",57,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"148",35,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"149",189,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"150",197,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"151",160,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"152",77,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"153",0,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"154",0,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"155",2133,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"156",0,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"157",0,"Raw",5,"g__Trichoderma padj = 0.00088024"
"158",0,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"159",5,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"160",2267,"Filling",5,"g__Trichoderma padj = 0.00088024"
"161",11177,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"162",2082,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"163",6357,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"164",5391,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"165",2052,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"166",14341,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"167",3481,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"168",565,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"169",1282,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"170",3660,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"171",4979,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"172",14062,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"173",2504,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"174",243,"Raw",5,"g__Trichoderma padj = 0.00088024"
"175",0,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"176",0,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"177",0,"Filling",5,"g__Trichoderma padj = 0.00088024"
"178",33,"Filling",5,"g__Trichoderma padj = 0.00088024"
"179",46,"Filling",5,"g__Trichoderma padj = 0.00088024"
"180",0,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"181",192,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"182",0,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"183",6770,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"184",0,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"185",325,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"186",31,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"187",0,"Raw",5,"g__Trichoderma padj = 0.00088024"
"188",0,"Raw",5,"g__Trichoderma padj = 0.00088024"
"189",0,"Raw",5,"g__Trichoderma padj = 0.00088024"
"190",0,"Raw",5,"g__Trichoderma padj = 0.00088024"
"191",1316,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"192",5,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"193",1683,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"194",169,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"195",396,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"196",0,"Filling",5,"g__Trichoderma padj = 0.00088024"
"197",966,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"198",0,"Filling",5,"g__Trichoderma padj = 0.00088024"
"199",695,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"200",1258,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"201",0,"Filling",5,"g__Trichoderma padj = 0.00088024"
"202",828,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"203",3889,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"204",1163,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"205",0,"Raw",5,"g__Trichoderma padj = 0.00088024"
"206",0,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"207",0,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"208",0,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"209",0,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"210",0,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"211",19,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"212",0,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"213",0,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"214",475,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"215",0,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"216",0,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"217",196,"Raw",5,"g__Trichoderma padj = 0.00088024"
"218",205,"Raw",5,"g__Trichoderma padj = 0.00088024"
"219",3401,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"220",112,"Filling",5,"g__Trichoderma padj = 0.00088024"
"221",80,"Filling",5,"g__Trichoderma padj = 0.00088024"
"222",5838,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"223",54,"Filling",5,"g__Trichoderma padj = 0.00088024"
"224",2296,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"225",58,"Raw",5,"g__Trichoderma padj = 0.00088024"
"226",38,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"227",516,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"228",0,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"229",602,"Warehouse",5,"g__Trichoderma padj = 0.00088024"
"230",60,"Raw",5,"g__Trichoderma padj = 0.00088024"
"231",24,"Raw",5,"g__Trichoderma padj = 0.00088024"
"232",0,"Raw",5,"g__Trichoderma padj = 0.00088024"
"233",0,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"234",0,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"235",0,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"236",0,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"237",10,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"238",53,"Post-Pasteurization ",5,"g__Trichoderma padj = 0.00088024"
"239",0,"Filling",64,"g__Plectosphaerella padj = 0.0052358"
"240",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"241",0,"Filling",64,"g__Plectosphaerella padj = 0.0052358"
"242",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"243",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"244",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"245",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"246",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"247",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"248",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"249",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"250",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"251",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"252",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"253",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"254",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"255",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"256",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"257",0,"Raw",64,"g__Plectosphaerella padj = 0.0052358"
"258",0,"Raw",64,"g__Plectosphaerella padj = 0.0052358"
"259",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"260",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"261",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"262",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"263",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"264",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"265",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"266",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"267",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"268",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"269",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"270",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"271",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"272",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"273",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"274",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"275",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"276",0,"Raw",64,"g__Plectosphaerella padj = 0.0052358"
"277",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"278",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"279",0,"Filling",64,"g__Plectosphaerella padj = 0.0052358"
"280",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"281",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"282",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"283",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"284",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"285",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"286",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"287",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"288",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"289",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"290",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"291",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"292",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"293",0,"Raw",64,"g__Plectosphaerella padj = 0.0052358"
"294",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"295",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"296",0,"Filling",64,"g__Plectosphaerella padj = 0.0052358"
"297",0,"Filling",64,"g__Plectosphaerella padj = 0.0052358"
"298",0,"Filling",64,"g__Plectosphaerella padj = 0.0052358"
"299",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"300",262,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"301",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"302",2939,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"303",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"304",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"305",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"306",0,"Raw",64,"g__Plectosphaerella padj = 0.0052358"
"307",0,"Raw",64,"g__Plectosphaerella padj = 0.0052358"
"308",0,"Raw",64,"g__Plectosphaerella padj = 0.0052358"
"309",0,"Raw",64,"g__Plectosphaerella padj = 0.0052358"
"310",185,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"311",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"312",6149,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"313",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"314",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"315",302,"Filling",64,"g__Plectosphaerella padj = 0.0052358"
"316",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"317",0,"Filling",64,"g__Plectosphaerella padj = 0.0052358"
"318",1636,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"319",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"320",0,"Filling",64,"g__Plectosphaerella padj = 0.0052358"
"321",57,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"322",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"323",299,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"324",0,"Raw",64,"g__Plectosphaerella padj = 0.0052358"
"325",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"326",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"327",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"328",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"329",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"330",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"331",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"332",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"333",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"334",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"335",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"336",0,"Raw",64,"g__Plectosphaerella padj = 0.0052358"
"337",0,"Raw",64,"g__Plectosphaerella padj = 0.0052358"
"338",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"339",0,"Filling",64,"g__Plectosphaerella padj = 0.0052358"
"340",0,"Filling",64,"g__Plectosphaerella padj = 0.0052358"
"341",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"342",0,"Filling",64,"g__Plectosphaerella padj = 0.0052358"
"343",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"344",0,"Raw",64,"g__Plectosphaerella padj = 0.0052358"
"345",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"346",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"347",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"348",0,"Warehouse",64,"g__Plectosphaerella padj = 0.0052358"
"349",0,"Raw",64,"g__Plectosphaerella padj = 0.0052358"
"350",0,"Raw",64,"g__Plectosphaerella padj = 0.0052358"
"351",0,"Raw",64,"g__Plectosphaerella padj = 0.0052358"
"352",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"353",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"354",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"355",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"356",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"357",0,"Post-Pasteurization ",64,"g__Plectosphaerella padj = 0.0052358"
"358",0,"Filling",9,"g__Chordomyces padj = 6.2938e-23"
"359",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"360",0,"Filling",9,"g__Chordomyces padj = 6.2938e-23"
"361",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"362",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"363",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"364",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"365",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"366",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"367",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"368",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"369",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"370",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"371",0,"Post-Pasteurization ",9,"g__Chordomyces padj = 6.2938e-23"
"372",0,"Post-Pasteurization ",9,"g__Chordomyces padj = 6.2938e-23"
"373",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"374",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"375",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"376",0,"Raw",9,"g__Chordomyces padj = 6.2938e-23"
"377",0,"Raw",9,"g__Chordomyces padj = 6.2938e-23"
"378",17,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"379",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"380",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"381",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"382",16,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"383",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"384",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"385",190,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
"386",0,"Warehouse",9,"g__Chordomyces padj = 6.2938e-23"
