"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"2c24655e454f6be06607305bfefaf3c9","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__","g__","s__"
"2c51e0337e0139e211a1f204072434c3","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporales_fam_Incertae_sedis","g__Pleosporales_gen_Incertae_sedis","s__Pleosporales_sp"
"2cb53a684c7a2aef9cda1cab19918916","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"2d713f02ce6897b68a74436a550bd9cf","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Polyporales_fam_Incertae_sedis","g__Crustoderma","s__Crustoderma_flavescens"
"2d729d5279c27492a5a42be020330b3b","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_ruber"
"2db29fde97c49fbfcfa28cf161efdb9a","k__Fungi","p__","c__","o__","f__","g__","s__"
"2e6a767a94b9202fb0d1a8fb0fd7db09","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiomycetes_ord_Incertae_sedis","f__Buckleyzymaceae","g__Buckleyzyma","s__Buckleyzyma_sp"
"2ee00774dbced9c8b9a0118444dd84dc","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__","f__","g__","s__"
"2f3e74d5080e1827eefeb153d5f09d6b","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__","f__","g__","s__"
"32654460005336fa1afbb59c5e30a63b","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"32a9342b5c552db83ebc0b132689ba31","k__Fungi","p__","c__","o__","f__","g__","s__"
"335778fde5fbb598c0a5a998b5d163ca","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"33d396671517dc7c2516aa7a68fec819","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"33ed728f31ea957d3888fcdb9a3c3757","k__Fungi","p__","c__","o__","f__","g__","s__"
"34b2be8687ceb8e5c5c34dc5dcda5847","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"3543fdc995877ea82a581a4adcc01627","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Halosphaeriaceae","g__Cucurbitinus","s__Cucurbitinus_ibericus"
"35ab15badea7650e97b5623757d0a7a3","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Hymenochaetaceae","g__Phellinus","s__Phellinus_pomaceoides"
"36829e491e09af77e08b916214d1abea","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Stellatospora","s__Stellatospora_terricola"
"36db23a9f7b53eff2d0a62d6a16d60d5","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanoromycetes_ord_Incertae_sedis","f__Lecanoromycetes_fam_Incertae_sedis","g__Lecanoromycetes_gen_Incertae_sedis","s__Lecanoromycetes_sp"
"3795499f10001b347bb19ccf8be674ea","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__","s__"
"37e79347b65f48ba4625dab12224af71","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__","g__","s__"
"389c6f705a173830673bb7c8676f4721","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Stachybotryaceae","g__Stachybotrys","s__"
"38ac2222f34d9e1b949ca268edf2a85a","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina","s__Taphrina_veronaerambellii"
"39825b6682ba47e8ff0e0ea8d2d34d91","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Thyridariaceae","g__Thyridariaceae_gen_Incertae_sedis","s__Thyridariaceae_sp"
"3a2555732bc84b9a791e94b69105bb23","k__Fungi","p__","c__","o__","f__","g__","s__"
"3a4eba7bb03334521d24d4f33950e906","k__Fungi","p__","c__","o__","f__","g__","s__"
"3baf8cd12b9d13f0393de8354253ef59","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__Penicillium_citreonigrum"
"3c7115ec0fe8a7c9c727802b13be565b","k__Fungi","p__","c__","o__","f__","g__","s__"
"3d51852eb16171bb11fe130dcdf2e201","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales","f__","g__","s__"
"3d54d05fc0710a0b82d20600a6dd8ed0","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__","f__","g__","s__"
"3e8ea50477cb4424e4ed76bb1250de75","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_mori"
"3f21bf524a6fffa772ff6f6656bd24a2","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala","s__"
"40d2a214a113105c3a0e954fd5ccb1aa","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Neosetophoma","s__"
"41dbfca143277a701dcdb8ca5d0c32db","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Rhodotorula","s__Rhodotorula_mucilaginosa"
"421e3bf6f481cbab1642294c6680e2d2","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Teratosphaeriaceae","g__Teratosphaeriaceae_gen_Incertae_sedis","s__Teratosphaeriaceae_sp"
"430e4817b0f0e8ed3d5e46397391e8d3","k__Fungi","p__Basidiomycota","c__Agaricostilbomycetes","o__Agaricostilbales","f__Kondoaceae","g__Kondoa","s__Kondoa_myxariophila"
"4464830b5aac3061c0d4a869f906d99e","k__Fungi","p__","c__","o__","f__","g__","s__"
"45a74eedc347cab78041741ad2d1a09d","k__Fungi","p__","c__","o__","f__","g__","s__"
"474527f57d18bc6d4bb1f8c8a020d9c5","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Eurotiales_fam_Incertae_sedis","g__Eurotiales_gen_Incertae_sedis","s__Eurotiales_sp"
"47db106343d60ce9247a59db3474a374","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Dictyosporiaceae","g__","s__"
"47e6189ff37fcde4bbb7f1d3688bfb86","k__Fungi","p__","c__","o__","f__","g__","s__"
"4937206eee6d5a0cf37c39579fe979be","k__Fungi","p__","c__","o__","f__","g__","s__"
"494820bf343a58aac7b512a80a2e165d","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellales_fam_Incertae_sedis","g__Mycosphaerellales_gen_Incertae_sedis","s__Mycosphaerellales_sp"
"498bb113df7d059c54e525e653703eee","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__","f__","g__","s__"
"4a6557627b3b3a8d3046ad212ea745bd","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Teratosphaeriaceae","g__Constantinomyces","s__Constantinomyces_sp"
"4c1900576d4983df5f10cf7efde4a5fb","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma","s__"
"4c4f6c90aae65b1b6e17ded1f65b100b","k__Fungi","p__Basidiomycota","c__Malasseziomycetes","o__Malasseziales","f__Malasseziaceae","g__Malassezia","s__Malassezia_sp"
"4ce71366b1d4dba6f79cbbf1f98f0337","k__Fungi","p__","c__","o__","f__","g__","s__"
"4dabe648ab3dcfb6143e87a842e2dd71","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Clavicipitaceae","g__Metapochonia","s__Metapochonia_rubescens"
"4e521bd5bd75068e2e112132a47c26aa","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__","g__","s__"
"4ec01e811ae6fe8a9bc203b925fb474a","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Clavariaceae","g__Mucronella","s__Mucronella_calva"
"4ef080977a374871b666742197b1df1e","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__","f__","g__","s__"
"4ef6343f28a0cfa3a9515e2dbcf67bd7","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Sclerotiniaceae","g__Scleromitrula","s__Scleromitrula_shiraiana"
"4f9844ec46bb75d9d637676de6785202","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Neosetophoma","s__"
"506f4a8d7aa9e1c5614ae7e40bb7094b","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__","g__","s__"
"52718baf97b9db640d8792f013451f5f","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Myrmecridiales","f__Myrmecridiaceae","g__Myrmecridium","s__Myrmecridium_pulvericola"
"52f902e0d96979974f7ac1d75bd11627","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Mollisiaceae","g__Mollisia","s__Mollisia_undulatodepressula"
"544eeb2fa22836a591f4ba0452293342","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Pleurotheciales","f__Pleurotheciaceae","g__Pleurotheciella","s__"
"54a3e11f9c65f3f2c160370f45b76248","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Strophariaceae","g__Galerina","s__Galerina_sp"
"55237d9c38eae381658798afc0d9d656","k__Fungi","p__","c__","o__","f__","g__","s__"
"561e8a772372f77c5cd90d2e1a024334","k__Fungi","p__","c__","o__","f__","g__","s__"
"575e30d83aa5cee860d0833b3cdf50ca","k__Fungi","p__Basidiomycota","c__Wallemiomycetes","o__Wallemiales","f__Wallemiaceae","g__Wallemia","s__Wallemia_muriae"
"575e7b661ad0495cc413fbeb62295a3a","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Tympanidaceae","g__Capturomyces","s__Capturomyces_luteus"
"57bf8d98eaf6caeefbbcffda24cd8d45","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Mycenaceae","g__Mycena","s__"
"590884d23013932944e85d13ca9b5a69","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Talaromyces","s__"
"5ac3309c28bb6969c368659dd2f1ed69","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Microascaceae","g__Kernia","s__"
"5b48b59a853db708ffe4066c5075ed6a","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Pichiaceae","g__Pichia","s__Pichia_fermentans"
"5cc372d71a23a1f71d292628131847bd","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__","g__","s__"
"5d756e8725cdff3c7e6fc6d3f03426d4","k__Fungi","p__","c__","o__","f__","g__","s__"
"5e3b14b23db54baae9a93a8d2d2aa294","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__","g__","s__"
"5e8099630afe2dd5e563dbbf9b10473f","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Trichosphaeriales","f__Trichosphaeriaceae","g__Nigrospora","s__Nigrospora_musae"
"5e927d5227274638e2f08c47541d1471","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Stachybotryaceae","g__Stachybotrys","s__"
"5ebc7bab2101fe8c343923136b1a20b4","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Luteomyces","s__Luteomyces_trichodermoides"
"5f678257f060c92da84466531a0b1f4a","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Hymenochaetaceae","g__Fuscoporia","s__Fuscoporia_sp"
"60b97ecbce4de27bd6f8fb2c151d11c4","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_fam_Incertae_sedis","g__Sarocladium","s__Sarocladium_kiliense"
"625bc9a5f7a092b932a3a242ff3ff879","k__Fungi","p__","c__","o__","f__","g__","s__"
"626a252e092d0f16cc0e671ee65b85eb","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__","g__","s__"
"6475d04387253578aadeb16834cbe07f","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"64a8f725efd702e9e00fcd57d9f99d78","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Microascaceae","g__Acaulium","s__Acaulium_album"
"64e145ac1ea2d2fe687b1c17b090a762","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__","g__","s__"
"65c35a9c9dff43791503dc0709af4e0f","k__Fungi","p__Basidiomycota","c__","o__","f__","g__","s__"
"65cc188300417d42679338ddd5e1a74e","k__Fungi","p__","c__","o__","f__","g__","s__"
"67a779134bfb80ab9669ca0d0af08ede","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__","f__","g__","s__"
"68d8a5faccdec633e8a17a68e70a464c","k__Fungi","p__","c__","o__","f__","g__","s__"
"6a203a60d0a17dc5e2fe5c0a0894d188","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"6c79b6a1dd5ee8e85a2dd07c798fe18d","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiomycetidae_ord_Incertae_sedis","f__Monascaceae","g__Monascus","s__Monascus_pilosus"
"6cc46e82bd60d48eebe273bf7fa3c4d4","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Gnomoniaceae","g__Plagiostoma","s__Plagiostoma_sp"
"6d846435e3523fbe18d6422c7d36e10c","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__","g__","s__"
"6d9523306e450445460bcc540b1c6445","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"7023e3a9dbeb80aa410b2a2f1283dc4b","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"70478a60741b0935c55498d18b473e7b","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"706880e8761e64179650225d17a3f5fc","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"713dff28da65e9d02eadd5d8c0c200b9","k__Fungi","p__Ascomycota","c__Arthoniomycetes","o__Arthoniomycetes_ord_Incertae_sedis","f__Arthoniomycetes_fam_Incertae_sedis","g__Arthoniomycetes_gen_Incertae_sedis","s__Arthoniomycetes_sp"
"737bd44026323c3777f969cd798c500b","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Phaeomoniellales","f__","g__","s__"
"73b1ae7c15d1f469ea0b92115fd99428","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Coniochaetales","f__","g__","s__"
"7597772dc8061d2dd31a8290886104be","k__Fungi","p__","c__","o__","f__","g__","s__"
"771c19bcccab61d2c8793e889c14aee5","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Schizoporaceae","g__Oxyporus","s__Oxyporus_corticola"
"77e8420b5f50d9078aea2890b16dba9c","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Niessliaceae","g__","s__"
"782fd8533d7217d1a9eb6c4305fb4f53","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_tropicalis"
"7a3cf970561065cdee49a217c4a77aab","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Bolbitiaceae","g__Conocybe","s__Conocybe_crispa"
"7bdca84bad8942190347b1a7d2238b33","k__Fungi","p__","c__","o__","f__","g__","s__"
"7be43a7a634e96b964662ca7b05cd232","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Discinellaceae","g__Lemonniera","s__Lemonniera_centrosphaera"
"7dcb5fa5aad2e495a348f41323e0c7f6","k__Fungi","p__","c__","o__","f__","g__","s__"
"7f9a1bba723b47f521f38c10dd485dc6","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__","f__","g__","s__"
"7fe1c0765d83ebc27c2e71652b8f020e","k__Fungi","p__Ascomycota","c__Orbiliomycetes","o__Orbiliales","f__Orbiliaceae","g__Dactylella","s__Dactylella_leptospora"
"7ff50b682963293f5d9a95a030aea67a","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"8156f2e4d56f63d06c618acf4823a248","k__Fungi","p__","c__","o__","f__","g__","s__"
"82430ae4e2e92cc9f85c8ed953d9bc6d","k__Fungi","p__","c__","o__","f__","g__","s__"
"82ad7ab22f72961493e172cd5a1dda4a","k__Fungi","p__","c__","o__","f__","g__","s__"
"82defd4c00c5bf670d152e9a17115190","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"8581d3ab2437258f5b88385852d2ef17","k__Fungi","p__","c__","o__","f__","g__","s__"
"8603cc83fcc1261acd2b7d8c5fb296ca","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"867762654cfe15c67bb124218e79a1dd","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetaceae","g__Ogataea","s__Ogataea_dorogensis"
"86b2e061fbe5b32a824c5f22c62099af","k__Fungi","p__","c__","o__","f__","g__","s__"
"86da4ee8bad105cceb0ab43c9d12fcb1","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_tropicalis"
"86e6d5cc67db886ca1bd5fe91a93cf0a","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Atheliales","f__Byssocorticiaceae","g__Byssocorticium","s__Byssocorticium_atrovirens"
"879ed09a07d5377e62d3bbbf9cc2e656","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Microascaceae","g__Kernia","s__Kernia_columnaris"
"887fe4e244841f7105c8912c066cb028","k__Fungi","p__","c__","o__","f__","g__","s__"
"8a345bb8519f52f4f180bbec95c9c7ee","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Typhulaceae","g__Typhula","s__"
"8b513c3607c6d751ca352b68627595c8","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__","g__","s__"
"8dc25eff5196c845a6e7281a1fbbd7cb","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Trichosphaeriales","f__Trichosphaeriaceae","g__Nigrospora","s__"
"8e9a6491bf12615d3cd26a7839b3af0c","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__","g__","s__"
"8ec19ca5eb1003780194cfa43e8b3ed5","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__","g__","s__"
"90c403ce91f1fcddd60f430053629703","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Naganishia","s__Naganishia_onofrii"
"90c8b86d9267d1b215395182064d4e25","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Glomerellales","f__Plectosphaerellaceae","g__Plectosphaerella","s__"
"90d67b3e94dfc63035b874f73556eb33","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Volutella","s__Volutella_ciliata"
"9215d38a07b3f2aa3e673d758c3e2a03","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Irpicaceae","g__Efibula","s__"
"942118d265e1c05540b61a36040ed79c","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Talaromyces","s__Talaromyces_radicus"
"9448e9f5801fb5a557350189200f08b4","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Polyporaceae","g__Cyanosporus","s__"
"952ef92b4d86b603fc158053210dc430","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__","s__"
"953e0f0b315cfd34558ff2ff1bbe8e33","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_oxysporum"
"96bb37d18e19be4388754536672e650a","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"975623ebf28da1260180e1980d452d55","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Glomerellales","f__Plectosphaerellaceae","g__Plectosphaerella","s__Plectosphaerella_delsorboi"
"97c54a6887231ece3a91852d363dff83","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"980b76b37f58e1c0306a0d8c45867a69","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Diaporthaceae","g__","s__"
"98ba6778792bf3b55fd6866dc6bd268b","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymosphaeriaceae","g__","s__"
"98f2a4c2be3bd467ed0dfe86934dced2","k__Fungi","p__","c__","o__","f__","g__","s__"
"991278b6a034a1cac25fca0c92bf4270","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_buharicum"
"99c13a1bdebe775ce6557f929d37ae14","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__","g__","s__"
"9a1e175a1b15949ebcee4059762d449d","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Phaeothecales","f__Phaeothecaceae","g__Phaeothecaceae_gen_Incertae_sedis","s__Phaeothecaceae_sp"
"9b7eb64d9d48bcbef57c4be543110eb3","k__Fungi","p__","c__","o__","f__","g__","s__"
"9cb39ae2e02585da368d281cc49b6a88","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Stachybotryaceae","g__Paramyrothecium","s__Paramyrothecium_roridum"
"9ce8b4fd4a35fd898f9dacce971e9dc2","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Steccherinaceae","g__Steccherinum","s__Steccherinum_ochraceum"
"9d0634055623b96cad54b5ee729b3728","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Roussoellaceae","g__Setoarthopyrenia","s__Setoarthopyrenia_chromolaenae"
"9e9d0685fecf1477ddf4cdf49bcb2b71","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Ophiostomatales","f__Ophiostomataceae","g__Cornuvesica","s__"
"a025b34556c4d13292ba8875c2cdd33c","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Teratosphaeriaceae","g__Neocatenulostroma","s__Neocatenulostroma_microsporum"
"a1c3660216fa6b0fb130298989638fd2","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Pichiaceae","g__Martiniozyma","s__Martiniozyma_asiatica"
"a3187dad324e035b47ccd31791a94ae2","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"a4cde8fb696a12848fa6276b647d2c01","k__Fungi","p__","c__","o__","f__","g__","s__"
"a551d3747064a1191ed17fecc395bc4e","k__Fungi","p__Mucoromycota","c__Mucoromycetes","o__Mucorales","f__Mucoraceae","g__Mucor","s__Mucor_racemosus"
"a5697a10c3eeb92519f4e283d1afd37a","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Thelebolales","f__Pseudeurotiaceae","g__Pseudeurotium","s__Pseudeurotium_sp"
"a7b7aca6750ae8cd6c5289ea0089bb0f","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Talaromyces","s__Talaromyces_iowaense"
"a9d74c1387ece3d17c22ec181bb5240b","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Lophiotremataceae","g__Lophiotrema","s__Lophiotrema_rubi"
"aa89d5522e2db0a2654c444eafc42fc2","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"aece7d2ce5421ba90715bcfc1b7bb4c4","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Teratosphaeriaceae","g__Devriesia","s__Devriesia_sp"
"af41021f7ca68ed585d7de15c1771c42","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__"
"af85a9af3be216ac41bde60cb4f2570f","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Amphisphaeriaceae","g__Microdochium","s__Microdochium_paspali"
"b123768292fc7edec8beb4f147c92211","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Parastagonospora","s__"
"b1ce655cec39239e8d447250abbdef05","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"b2744ddca1c360f1ae121ed7772fc161","k__Fungi","p__","c__","o__","f__","g__","s__"
"b33b2411260bd94aa29c97d866697b70","k__Fungi","p__","c__","o__","f__","g__","s__"
"b3ebcf0a24bffc5c2cc6bddc6ba06560","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Corynascella","s__Corynascella_humicola"
"b4fde528c255e3decd1106f016613606","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Auriculariales","f__Hyaloriaceae","g__Stypella","s__Stypella_grilletii"
"b504a20fa8f80a0b25a931b27ab94f02","k__Fungi","p__","c__","o__","f__","g__","s__"
"b5ef44f63bc712aff633df96cdd2ea12","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Hydnaceae","g__Sistotrema","s__Sistotrema_sp"
"b5fd976a2423047dc5faa1d7ad0b3573","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporales_fam_Incertae_sedis","g__Pleosporales_gen_Incertae_sedis","s__Pleosporales_sp"
"b65e5695b1ebdf3a7da952f09ea2b8f2","k__Fungi","p__","c__","o__","f__","g__","s__"
"b693a58b99b5283d57f5b762adf2a1af","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Incrustoporiaceae","g__Skeletocutis","s__"
"bae09af34add8b656bf427a9f6285456","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Stereaceae","g__Stereum","s__Stereum_lobatum"
"bbcfb3d478ae2315ed4ae96a317d3507","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Trechisporales","f__Hydnodontaceae","g__Subulicystidium","s__Subulicystidium_longisporum"
