"","OTUID","mean_abundance","sd_abundance"
"40","g__Dictyosporiaceae_gen_Incertae_sedis",0.000108308029928961,0.000419475196175401
"41","g__Didymella",0.0339546729473053,0.0756600958696901
"42","g__Dioszegia",0,0
"43","g__Diplodia",0,0
"44","g__Dipodascus",0,0
"45","g__Diutina",0.000216458696986059,0.000673331458255506
"46","g__Effuseotrichosporon",0,0
"47","g__Eucasphaeria",0,0
"48","g__Exophiala",0.00940738214541717,0.0254035087333005
"49","g__Filobasidium",0.0126421271253827,0.0214644393434037
"50","g__Fomitopsis",6.03873416629524e-05,0.000233879168582352
"51","g__Fungi_gen_Incertae_sedis",0.0413948251047108,0.149469398013944
"52","g__Fusarium",0.0253374061368781,0.0754551255535304
"53","g__Fusicolla",2.76743832071843e-06,1.07182425277987e-05
"54","g__Galactomyces",0.000320062183509939,0.00123959550648478
"55","g__Geotrichum",0.0338211048337664,0.107168215299296
"56","g__Gibberella",0,0
"57","g__Gibellulopsis",0,0
"58","g__Hannaella",0,0
"59","g__Hanseniaspora",0,0
"60","g__Hormonema",0,0
"61","g__Huntiella",9.45921658768221e-06,3.66353883122621e-05
"62","g__Hyphopichia",0,0
"63","g__Inopinatum",0,0
"64","g__Iodophanus",6.86165853632251e-05,0.000223936591830244
"65","g__Irpex",0,0
"66","g__Issatchenkia",0.000467842650350866,0.00117838252621963
"67","g__Kazachstania",2.00744763070993e-05,7.77481124212311e-05
"68","g__Kluyveromyces",0.000799855280536681,0.00275622849161918
"69","g__Knufia",0,0
"70","g__Kurtzmaniella",0.000615137493269082,0.00238241726705893
"71","g__Kwoniella",0,0
"72","g__Lasiobolidium",0.000108050531152823,0.00029057404227494
"73","g__Lecanicillium",0,0
"74","g__Leptographium",0,0
"75","g__Leucosporidium",0.000232740782144988,0.000563362784598846
"76","g__Malassezia",0.00352195888325136,0.00879076224832411
"77","g__Meyerozyma",0.000325352185116014,0.00122325270994835
"78","g__Microascus",0,0
"79","g__Mortierella",0,0
"80","g__Mrakia",0.000110483501224425,0.000354135891519989
"81","g__Mucor",0.0261213822620281,0.0616911076641162
"82","g__Naganishia",0.0087238474258444,0.0206994199945564
"83","g__Nakazawaea",0,0
"84","g__Neoascochyta",0,0
"85","g__Neocucurbitaria",2.58160526226532e-05,7.08301205442856e-05
"86","g__Neophaeotheca",0,0
"87","g__Neopyrenochaeta",7.36064131260309e-06,2.85076412211181e-05
"88","g__Neosetophoma",0,0
"89","g__Nigrospora",0,0
"90","g__Oidiodendron",0,0
"91","g__Ophiostoma",0.000852651189873537,0.00248480790009728
"92","g__Orbilia",0,0
"93","g__Paecilomyces",0.000453259077921493,0.00113757683471284
"94","g__Papiliotrema",0.0032403134325993,0.0102825151255281
"95","g__Paraphoma",0.000370542763007785,0.00143510595018683
"96","g__Parapyrenochaeta",0,0
"97","g__Penicillium",0.0871229692399216,0.230182965235577
"98","g__Periconia",0.000132277034118848,0.000512306750228009
"99","g__Petriella",0,0
"100","g__Phaeococcomyces",0,0
"101","g__Phaeoisaria",0,0
"102","g__Phanerochaete",0,0
"103","g__Phialemonium",1.13510599052186e-05,4.39624659747146e-05
"104","g__Pichia",0.000252388123851117,0.000598089410357099
"105","g__Piskurozyma",0.000494039949785205,0.00153984946192674
"106","g__Plectosphaerella",0,0
"107","g__Pleurostoma",0,0
"108","g__Preussia",9.45921658768221e-06,3.66353883122621e-05
"109","g__Proceropycnis",2.24866654074134e-05,8.70904806346505e-05
"110","g__Pseudogymnoascus",5.8410681853444e-05,0.000226223598059008
"111","g__Pseudopithomyces",5.67552995260932e-06,2.19812329873573e-05
"112","g__Pseudotremella",1.27773366554409e-05,4.9486412075408e-05
"113","g__Pyrenochaetopsis",0,0
"114","g__Ramularia",2.9205340926722e-05,0.000113111799029504
"115","g__Rhizopus",0.0135768569783999,0.0489890498624736
"116","g__Rhodosporidiobolus",0.00138133681885467,0.0046867846426662
"117","g__Rhodotorula",0.0165985030239345,0.0320661468909052
"118","g__Rozellomycota_gen_Incertae_sedis",1.37158640521392e-05,5.31213130527801e-05
"119","g__Sarocladium",0.00278850844186134,0.00956374410256384
"120","g__Scopulariopsis",3.32154642301742e-05,0.000119874372322406
"121","g__Sistotrema",6.6138517059424e-05,0.000256153375114004
"122","g__Spermospora",3.83320099663226e-05,0.000148459236226224
"123","g__Spissiomyces",0,0
"124","g__Spizellomycetales_gen_Incertae_sedis",0,0
"125","g__Sporidiobolus",0.00160707298555021,0.00498656843766769
"126","g__Sporobolomyces",0,0
"127","g__Stachybotrys",0,0
"128","g__Stagonosporopsis",0,0
"129","g__Starmerella",9.5043511629708e-06,2.5312317182397e-05
"130","g__Symmetrospora",0.000508559784854416,0.000904186077489761
"131","g__Syncephalastrum",0,0
"132","g__Talaromyces",0.00115031813487517,0.00298815126845983
"133","g__Tausonia",0.000156320910613167,0.000472872489059084
"134","g__Tetracladium",6.61402170993586e-05,0.000221606294291535
"135","g__Thielaviopsis",0.000578144917644461,0.00223914563773146
"136","g__Torula",0,0
"137","g__Trametes",0.000379577576167129,0.00147009763108907
"138","g__Tremellales_gen_Incertae_sedis",0,0
"139","g__Tricellula",0,0
"140","g__Trichoderma",0.00473551181502678,0.0106745938935926
"141","g__Trichomerium",0,0
"142","g__Trichosporon",0.00412509925958764,0.00727587810578279
"143","g__Uwebraunia",0,0
"144","g__Verrucaria",0,0
"145","g__Vishniacozyma",0.0884097719212911,0.217541478672906
"146","g__Wallemia",0.000199625014972726,0.000538048140631443
"147","g__Wickerhamiella",0.00901119124451476,0.0313500602383854
"148","g__Wickerhamomyces",5.82159812905881e-05,0.00022546952602157
"149","g__Yarrowia",0.255265715918902,0.406670963830241
"150","g__Zalaria",2.44577947941208e-05,6.87944856838943e-05
