"","OTUID","mean_abundance","sd_abundance"
"125","g__Sporidiobolus",0.00705100936139294,0.0348351585651565
"126","g__Sporobolomyces",0,0
"127","g__Stachybotrys",0.000451169636130667,0.00251771400604587
"128","g__Stagonosporopsis",4.23180511879147e-06,2.93188058939075e-05
"129","g__Starmerella",0.000105411439319649,0.000653267421870636
"130","g__Symmetrospora",0.00252386594022104,0.00665756375879575
"131","g__Syncephalastrum",3.8563845490724e-05,0.00026717815890068
"132","g__Talaromyces",0.00172873451459706,0.00617686435681191
"133","g__Tausonia",0.00162170759451202,0.00656215429025814
"134","g__Tetracladium",0.00011685604710409,0.000505266184593447
"135","g__Thielaviopsis",0,0
"136","g__Torula",0,0
"137","g__Trametes",1.8469810968413e-05,0.000111159611337139
"138","g__Tremellales_gen_Incertae_sedis",1.04288376060512e-05,5.05544939072316e-05
"139","g__Tricellula",0.00030819282004792,0.00185640143906157
"140","g__Trichoderma",0.0133184005491046,0.0288824461489163
"141","g__Trichomerium",0,0
"142","g__Trichosporon",0.00413679355577333,0.0113243808388677
"143","g__Uwebraunia",0,0
"144","g__Verrucaria",0,0
"145","g__Vishniacozyma",0.0569922033849238,0.166041118528919
"146","g__Wallemia",0.00401463873728681,0.0234520567244308
"147","g__Wickerhamiella",0.00330623110766006,0.0162411283231056
"148","g__Wickerhamomyces",0.00173030736346886,0.00691462994722815
"149","g__Yarrowia",0.0451374260362958,0.201360918660785
"150","g__Zalaria",0.000780497817311678,0.00363443197766908
