"","OTUID","mean_abundance","sd_abundance"
"124","g__Spizellomycetales_gen_Incertae_sedis",1.0591054684565e-05,4.90973330426131e-05
"125","g__Sporidiobolus",0.00262099169626642,0.00738345094508566
"126","g__Sporobolomyces",0,0
"127","g__Stachybotrys",8.70420500143619e-06,5.77371641761975e-05
"128","g__Stagonosporopsis",7.52905847415628e-06,3.5825525161399e-05
"129","g__Starmerella",0.00048020679488542,0.00217939742642995
"130","g__Symmetrospora",0.00170805276362767,0.00554660160908076
"131","g__Syncephalastrum",0.00023052396741438,0.000712926628068574
"132","g__Talaromyces",0.00969680783024451,0.0226229501524775
"133","g__Tausonia",0.00149480190779607,0.00498743257476352
"134","g__Tetracladium",4.97435493190568e-05,0.000236188182009905
"135","g__Thielaviopsis",0,0
"136","g__Torula",6.60214292586074e-05,0.000387804538559188
"137","g__Trametes",0.000337957575391059,0.00119402281847636
"138","g__Tremellales_gen_Incertae_sedis",0,0
"139","g__Tricellula",4.66560120580532e-05,0.000309480972421719
"140","g__Trichoderma",0.0158061250382256,0.0305622018062047
"141","g__Trichomerium",1.93202253035505e-05,0.000128155876394014
"142","g__Trichosporon",0.00607662814662345,0.0120132963449339
"143","g__Uwebraunia",2.87148071047653e-05,9.99021140474525e-05
"144","g__Verrucaria",0,0
"145","g__Vishniacozyma",0.00375688797102006,0.00935057530843104
"146","g__Wallemia",0.00598045423455952,0.0249372540491845
"147","g__Wickerhamiella",0.00504733146158781,0.0172526467487002
"148","g__Wickerhamomyces",0.000395763387537858,0.00158761770296324
"149","g__Yarrowia",0.0296326831100703,0.150227114600932
"150","g__Zalaria",0.00140123374788232,0.00421830910864604
