"","OTUID","mean_abundance","sd_abundance"
"82","g__Naganishia",0.0358666482024638,0.0719548411444741
"83","g__Nakazawaea",0,0
"84","g__Neoascochyta",0.000541689050005571,0.00147908518693236
"85","g__Neocucurbitaria",0.000583492622499003,0.00171751699301588
"86","g__Neophaeotheca",0,0
"87","g__Neopyrenochaeta",0.000588697682754471,0.0033620451343981
"88","g__Neosetophoma",0.000725456284789823,0.00259274580723633
"89","g__Nigrospora",0.000127990038145693,0.000359765123898587
"90","g__Oidiodendron",4.66128029832194e-05,0.000267770166867838
"91","g__Ophiostoma",0.00111824768507139,0.00279328684436886
"92","g__Orbilia",0,0
"93","g__Paecilomyces",0.000353967034020761,0.000895621094786296
"94","g__Papiliotrema",0.00207065218537098,0.00702599814314975
"95","g__Paraphoma",0.00775389168467583,0.029209566579324
"96","g__Parapyrenochaeta",9.15254602367253e-05,0.000471809127415565
"97","g__Penicillium",0.0540523655643669,0.15418955503904
"98","g__Periconia",7.45821303080335e-06,4.28441719866761e-05
"99","g__Petriella",8.29524012742874e-05,0.00027722864416455
"100","g__Phaeococcomyces",0.000170195282311295,0.000513488556071857
"101","g__Phaeoisaria",5.57918294990457e-05,0.000194934112101455
"102","g__Phanerochaete",5.86412334241214e-06,2.38268952580665e-05
"103","g__Phialemonium",0,0
"104","g__Pichia",0.000417553967734477,0.00088278894963761
"105","g__Piskurozyma",0.00506168429834452,0.0091045625173623
"106","g__Plectosphaerella",0.00153762566305436,0.00813309849923427
"107","g__Pleurostoma",0,0
"108","g__Preussia",6.27335320281399e-05,0.00019374926637955
"109","g__Proceropycnis",0,0
"110","g__Pseudogymnoascus",0.000201313616227811,0.000861788612451858
"111","g__Pseudopithomyces",0.000255640094994241,0.000702284254834296
"112","g__Pseudotremella",6.87784078471271e-05,0.000364146423048662
"113","g__Pyrenochaetopsis",5.77601912332155e-05,0.000281552339932701
"114","g__Ramularia",0.000215877554134165,0.000716587929567353
"115","g__Rhizopus",0.0150522868954241,0.0294355699674073
"116","g__Rhodosporidiobolus",0.0146628706678503,0.0325431166466095
"117","g__Rhodotorula",0.0142923344609278,0.0269216623110998
"118","g__Rozellomycota_gen_Incertae_sedis",1.02030408211901e-05,4.1854451550506e-05
"119","g__Sarocladium",0.0327328053789935,0.166153971894458
"120","g__Scopulariopsis",0.000145949659167036,0.000565183643244577
"121","g__Sistotrema",0.00039118308147289,0.00197051626023371
"122","g__Spermospora",0.000718142905115998,0.00257990732594741
"123","g__Spissiomyces",0.000299526380273429,0.00129422379332176
"124","g__Spizellomycetales_gen_Incertae_sedis",0.000382534914639665,0.00204669829468779
"125","g__Sporidiobolus",0.0036300908253314,0.00768430070918697
"126","g__Sporobolomyces",0.000117223705494366,0.000582628009822941
"127","g__Stachybotrys",0.000459467568081933,0.00191350230202148
"128","g__Stagonosporopsis",0,0
"129","g__Starmerella",0.000148979846114877,0.000785322911089501
"130","g__Symmetrospora",0.0289307924911394,0.102925546281869
"131","g__Syncephalastrum",0.000120948082966949,0.000384374266908894
"132","g__Talaromyces",0.00125027777986296,0.00361901243255446
"133","g__Tausonia",0.00396960424034193,0.00990529822707082
"134","g__Tetracladium",0.000309084716088288,0.00173312748967604
"135","g__Thielaviopsis",0.000342284412908337,0.00152768082281164
"136","g__Torula",5.42833362606421e-05,0.000243800435752369
"137","g__Trametes",0.000401670375946802,0.00145221371376727
"138","g__Tremellales_gen_Incertae_sedis",0,0
"139","g__Tricellula",0.00058623139641252,0.00234443116679098
"140","g__Trichoderma",0.0279278354163334,0.0699297538088331
"141","g__Trichomerium",1.86455325770084e-05,0.00010711042996669
"142","g__Trichosporon",0.00119370491671678,0.00204999515013971
"143","g__Uwebraunia",0,0
"144","g__Verrucaria",0.00259471865606976,0.0111735967031772
"145","g__Vishniacozyma",0.0295977614612325,0.077254416791258
"146","g__Wallemia",0.0012187204998208,0.00569096327553461
"147","g__Wickerhamiella",0.00385369789164509,0.02124025185806
"148","g__Wickerhamomyces",0.00170859645319184,0.00763827358035766
"149","g__Yarrowia",0.205750717835691,0.390992875805292
"150","g__Zalaria",0.000765991325120299,0.0019656345103539
